"","trap_id","zone","zone2","trap_date","year","week","spp","spp0","method","trap_status","total"
"179","FC-019","NE","FC",2025-09-03,2025,36,"non culex","Aedes vexans","L","culex",1
"180","FC-019","NE","FC",2025-09-03,2025,36,"Tarsalis","Culex tarsalis","L","culex",1
"181","FC-034","NE","FC",2025-09-03,2025,36,"non culex","Aedes vexans","L","culex",12
"182","FC-034","NE","FC",2025-09-03,2025,36,"non culex","Aedes dorsalis","L","culex",2
"183","FC-034","NE","FC",2025-09-03,2025,36,"Tarsalis","Culex tarsalis","L","culex",14
"184","FC-034","NE","FC",2025-09-03,2025,36,"non culex","Aedes vexans","L","culex",12
"185","FC-034","NE","FC",2025-09-03,2025,36,"non culex","Aedes dorsalis","L","culex",2
"186","FC-034","NE","FC",2025-09-03,2025,36,"Tarsalis","Culex tarsalis","L","culex",14
"187","FC-036","NW","FC",2025-09-03,2025,36,"Pipiens","Culex pipiens","L","culex",4
"188","FC-036","NW","FC",2025-09-03,2025,36,"non culex","Aedes vexans","L","culex",4
"189","FC-036","NW","FC",2025-09-03,2025,36,"non culex","Aedes dorsalis","L","culex",1
"190","FC-036","NW","FC",2025-09-03,2025,36,"Tarsalis","Culex tarsalis","L","culex",4
"191","FC-036","NW","FC",2025-09-03,2025,36,"Pipiens","Culex pipiens","L","culex",4
"192","FC-036","NW","FC",2025-09-03,2025,36,"non culex","Aedes vexans","L","culex",4
"193","FC-036","NW","FC",2025-09-03,2025,36,"non culex","Aedes dorsalis","L","culex",1
"194","FC-036","NW","FC",2025-09-03,2025,36,"Tarsalis","Culex tarsalis","L","culex",4
"195","FC-038","NE","FC",2025-09-03,2025,36,"Tarsalis","Culex tarsalis","L","culex",6
"196","FC-038","NE","FC",2025-09-03,2025,36,"Pipiens","Culex pipiens","L","culex",13
"197","FC-038","NE","FC",2025-09-03,2025,36,"non culex","Aedes vexans","L","culex",3
"198","FC-038","NE","FC",2025-09-03,2025,36,"Tarsalis","Culex tarsalis","L","culex",6
"199","FC-038","NE","FC",2025-09-03,2025,36,"Pipiens","Culex pipiens","L","culex",13
"200","FC-038","NE","FC",2025-09-03,2025,36,"non culex","Aedes vexans","L","culex",3
"201","FC-040","NE","FC",2025-09-03,2025,36,"Pipiens","Culex pipiens","L","culex",3
"202","FC-040","NE","FC",2025-09-03,2025,36,"Tarsalis","Culex tarsalis","L","culex",12
"203","FC-040","NE","FC",2025-09-03,2025,36,"non culex","Aedes dorsalis","L","culex",1
"204","FC-040","NE","FC",2025-09-03,2025,36,"Pipiens","Culex pipiens","L","culex",3
"205","FC-040","NE","FC",2025-09-03,2025,36,"Tarsalis","Culex tarsalis","L","culex",12
"206","FC-040","NE","FC",2025-09-03,2025,36,"non culex","Aedes dorsalis","L","culex",1
"207","FC-040GR","NE","FC",2025-09-03,2025,36,"non culex","Aedes vexans","G","culex",1
"208","FC-040GR","NE","FC",2025-09-03,2025,36,"Pipiens","Culex pipiens","G","culex",5
"209","FC-040GR","NE","FC",2025-09-03,2025,36,"non culex","Aedes vexans","G","culex",1
"210","FC-040GR","NE","FC",2025-09-03,2025,36,"Pipiens","Culex pipiens","G","culex",5
"211","FC-041","NW","FC",2025-09-03,2025,36,"Pipiens","Culex pipiens","L","culex",6
"212","FC-041","NW","FC",2025-09-03,2025,36,"Pipiens","Culex pipiens","L","culex",6
"213","FC-049","SW","FC",2025-09-03,2025,36,"Pipiens","Culex pipiens","L","culex",2
"214","FC-049","SW","FC",2025-09-03,2025,36,"non culex","Culiseta inornata","L","culex",1
"215","FC-049","SW","FC",2025-09-03,2025,36,"Tarsalis","Culex tarsalis","L","culex",12
"216","FC-049","SW","FC",2025-09-03,2025,36,"non culex","Aedes vexans","L","culex",2
"217","FC-049","SW","FC",2025-09-03,2025,36,"Pipiens","Culex pipiens","L","culex",2
"218","FC-049","SW","FC",2025-09-03,2025,36,"non culex","Culiseta inornata","L","culex",1
"219","FC-049","SW","FC",2025-09-03,2025,36,"Tarsalis","Culex tarsalis","L","culex",12
"220","FC-049","SW","FC",2025-09-03,2025,36,"non culex","Aedes vexans","L","culex",2
"221","FC-052","NW","FC",2025-09-03,2025,36,"non culex","Aedes vexans","L","culex",7
"222","FC-052","NW","FC",2025-09-03,2025,36,"Tarsalis","Culex tarsalis","L","culex",3
"223","FC-052","NW","FC",2025-09-03,2025,36,"non culex","Aedes vexans","L","culex",7
"224","FC-052","NW","FC",2025-09-03,2025,36,"Tarsalis","Culex tarsalis","L","culex",3
"225","FC-058","SW","FC",2025-09-03,2025,36,"non culex","Aedes vexans","L","culex",2
"226","FC-058","SW","FC",2025-09-03,2025,36,"Tarsalis","Culex tarsalis","L","culex",3
"227","FC-058","SW","FC",2025-09-03,2025,36,"non culex","Aedes vexans","L","culex",2
"228","FC-058","SW","FC",2025-09-03,2025,36,"Tarsalis","Culex tarsalis","L","culex",3
"229","FC-060","NW","FC",2025-09-03,2025,36,"Pipiens","Culex pipiens","L","culex",1
"230","FC-060","NW","FC",2025-09-03,2025,36,"Tarsalis","Culex tarsalis","L","culex",7
"231","FC-060","NW","FC",2025-09-03,2025,36,"Pipiens","Culex pipiens","L","culex",1
"232","FC-060","NW","FC",2025-09-03,2025,36,"Tarsalis","Culex tarsalis","L","culex",7
"233","FC-061","NW","FC",2025-09-03,2025,36,"non culex","Culiseta inornata","L","culex",2
"234","FC-061","NW","FC",2025-09-03,2025,36,"Tarsalis","Culex tarsalis","L","culex",17
"235","FC-061","NW","FC",2025-09-03,2025,36,"Pipiens","Culex pipiens","L","culex",4
"236","FC-061","NW","FC",2025-09-03,2025,36,"non culex","Aedes vexans","L","culex",8
"237","FC-061","NW","FC",2025-09-03,2025,36,"non culex","Aedes hendersoni","L","culex",1
"238","FC-061","NW","FC",2025-09-03,2025,36,"non culex","Culiseta inornata","L","culex",2
"239","FC-061","NW","FC",2025-09-03,2025,36,"Tarsalis","Culex tarsalis","L","culex",17
"240","FC-061","NW","FC",2025-09-03,2025,36,"Pipiens","Culex pipiens","L","culex",4
"241","FC-061","NW","FC",2025-09-03,2025,36,"non culex","Aedes vexans","L","culex",8
"242","FC-061","NW","FC",2025-09-03,2025,36,"non culex","Aedes hendersoni","L","culex",1
"243","FC-063","NW","FC",2025-09-03,2025,36,"non culex","Aedes vexans","L","culex",11
"244","FC-063","NW","FC",2025-09-03,2025,36,"Tarsalis","Culex tarsalis","L","culex",3
"245","FC-063","NW","FC",2025-09-03,2025,36,"non culex","Aedes vexans","L","culex",11
"246","FC-063","NW","FC",2025-09-03,2025,36,"Tarsalis","Culex tarsalis","L","culex",3
"247","FC-063GR","NW","FC",2025-09-03,2025,36,"Pipiens","Culex pipiens","G","culex",31
"248","FC-063GR","NW","FC",2025-09-03,2025,36,"Pipiens","Culex pipiens","G","culex",31
"249","FC-066","NE","FC",2025-09-03,2025,36,"Tarsalis","Culex tarsalis","L","culex",21
"250","FC-066","NE","FC",2025-09-03,2025,36,"Pipiens","Culex pipiens","L","culex",97
"251","FC-066","NE","FC",2025-09-03,2025,36,"non culex","Anopheles freeborni","L","culex",2
"252","FC-066","NE","FC",2025-09-03,2025,36,"non culex","Aedes vexans","L","culex",11
"253","FC-066","NE","FC",2025-09-03,2025,36,"Tarsalis","Culex tarsalis","L","culex",21
"254","FC-066","NE","FC",2025-09-03,2025,36,"Pipiens","Culex pipiens","L","culex",97
"255","FC-066","NE","FC",2025-09-03,2025,36,"non culex","Anopheles freeborni","L","culex",2
"256","FC-066","NE","FC",2025-09-03,2025,36,"non culex","Aedes vexans","L","culex",11
"257","FC-066GR","NE","FC",2025-09-03,2025,36,"Pipiens","Culex pipiens","G","culex",7
"258","FC-066GR","NE","FC",2025-09-03,2025,36,"Tarsalis","Culex tarsalis","G","culex",1
"259","FC-066GR","NE","FC",2025-09-03,2025,36,"Pipiens","Culex pipiens","G","culex",7
"260","FC-066GR","NE","FC",2025-09-03,2025,36,"Tarsalis","Culex tarsalis","G","culex",1
"261","FC-067","NE","FC",2025-09-03,2025,36,"non culex","Aedes vexans","L","culex",5
"262","FC-067","NE","FC",2025-09-03,2025,36,"Tarsalis","Culex tarsalis","L","culex",6
"263","FC-067","NE","FC",2025-09-03,2025,36,"Pipiens","Culex pipiens","L","culex",10
"264","FC-067","NE","FC",2025-09-03,2025,36,"non culex","Aedes vexans","L","culex",5
"265","FC-067","NE","FC",2025-09-03,2025,36,"Tarsalis","Culex tarsalis","L","culex",6
"266","FC-067","NE","FC",2025-09-03,2025,36,"Pipiens","Culex pipiens","L","culex",10
"267","FC-069","NE","FC",2025-09-03,2025,36,"Tarsalis","Culex tarsalis","L","culex",9
"268","FC-069","NE","FC",2025-09-03,2025,36,"non culex","Aedes vexans","L","culex",8
"269","FC-069","NE","FC",2025-09-03,2025,36,"non culex","Aedes dorsalis","L","culex",2
"270","FC-069","NE","FC",2025-09-03,2025,36,"Pipiens","Culex pipiens","L","culex",2
"271","FC-069","NE","FC",2025-09-03,2025,36,"Tarsalis","Culex tarsalis","L","culex",9
"272","FC-069","NE","FC",2025-09-03,2025,36,"non culex","Aedes vexans","L","culex",8
"273","FC-069","NE","FC",2025-09-03,2025,36,"non culex","Aedes dorsalis","L","culex",2
"274","FC-069","NE","FC",2025-09-03,2025,36,"Pipiens","Culex pipiens","L","culex",2
"275","FC-072","NE","FC",2025-09-03,2025,36,"Pipiens","Culex pipiens","L","culex",11
"276","FC-072","NE","FC",2025-09-03,2025,36,"Tarsalis","Culex tarsalis","L","culex",17
"277","FC-072","NE","FC",2025-09-03,2025,36,"non culex","Aedes vexans","L","culex",1
"278","FC-072","NE","FC",2025-09-03,2025,36,"Pipiens","Culex pipiens","L","culex",11
"279","FC-072","NE","FC",2025-09-03,2025,36,"Tarsalis","Culex tarsalis","L","culex",17
"280","FC-072","NE","FC",2025-09-03,2025,36,"non culex","Aedes vexans","L","culex",1
"281","FC-073","NW","FC",2025-09-03,2025,36,"Pipiens","Culex pipiens","L","culex",2
"282","FC-073","NW","FC",2025-09-03,2025,36,"Tarsalis","Culex tarsalis","L","culex",1
"283","FC-073","NW","FC",2025-09-03,2025,36,"Pipiens","Culex pipiens","L","culex",2
"284","FC-073","NW","FC",2025-09-03,2025,36,"Tarsalis","Culex tarsalis","L","culex",1
"285","FC-090GR","NW","FC",2025-09-03,2025,36,"Pipiens","Culex pipiens","G","culex",30
"286","FC-090GR","NW","FC",2025-09-03,2025,36,"Pipiens","Culex pipiens","G","culex",30
"287","FC-091GR","NE","FC",2025-09-03,2025,36,"Pipiens","Culex pipiens","G","culex",20
"288","FC-091GR","NE","FC",2025-09-03,2025,36,"Tarsalis","Culex tarsalis","G","culex",1
