csu_id,trap_id,year,week,zone,trap_date,county,method,spp,total,test_code,cq,copies_WNV,seq,lat,long,note
CDC128,BE-001,2024,31,BE,2024-07-31,LC,L,Tarsalis,18,0,55.55,0,NA,40.3368193503161,-105.086588978433,
CDC126,BE-001,2024,31,BE,2024-07-31,LC,L,Tarsalis,50,0,55.55,NA,NA,40.3368193503161,-105.086588978433,had space in name missing test_code added 0
CDC127,BE-001,2024,31,BE,2024-07-31,LC,L,Tarsalis,50,0,55.55,NA,NA,40.3368193503161,-105.086588978433,had space in name missing test_code added 0
CDC141,BE-002,2024,31,BE,2024-07-31,LC,L,Tarsalis,50,1,20.05,266209.81,NA,40.3082833440777,-105.096877737266,
CDC144,BE-002,2024,31,BE,2024-07-31,LC,L,Tarsalis,18,0,55.55,0,NA,40.3082833440777,-105.096877737266,
CDC130,BE-003,2024,31,BE,2024-07-31,LC,L,Tarsalis,48,1,23.01,33668.75,NA,40.3439275587247,-105.116275062668,
CDC146,BE-004,2024,31,BE,2024-07-31,LC,L,Pipiens,50,1,28.18,900.69,NA,40.2931156813208,-105.084634487766,
CDC137,BE-004,2024,31,BE,2024-07-31,LC,L,Tarsalis,50,1,25.76,4899.76,NA,40.2931156813208,-105.084634487766,
CDC150,BE-004,2024,31,BE,2024-07-31,LC,L,Tarsalis,32,1,21.02,135401.08,NA,40.2931156813208,-105.084634487766,
CSU22544,LC-001,2024,31,BE,2024-07-31,LC,L,Tarsalis,50,1,25.23,7099.82,NA,40.302587,-105.084057,
CSU22519,LV-020,2024,31,LV,2024-07-31,LC,L,Pipiens,1,0,55.55,0,NA,40.373964,-105.11349,
CSU22447,LV-069,2024,31,LV,2024-07-29,LC,L,Tarsalis,5,1,23.49,39063.41,NA,40.428924,-105.058221,
CSU22459,FC-006,2024,31,NE,2024-07-29,LC,L,Tarsalis,1,0,55.55,0,NA,40.592328,-105.066295,
CSU22475,FC-066,2024,31,NE,2024-07-29,LC,L,Tarsalis,50,1,24.79,15958.28,NA,40.55873,-105.02318,
CSU22493,FC-004,2024,31,SE,2024-07-30,LC,L,Pipiens,13,0,55.55,0,NA,40.53486,-105.03733,
CSU22492,FC-004,2024,31,SE,2024-07-30,LC,L,Tarsalis,43,0,55.55,0,NA,40.53486,-105.03733,
CSU22501,FC-023,2024,31,SE,2024-07-30,LC,L,Pipiens,5,0,55.55,0,NA,40.54466,-105.0641,
CSU22483,FC-039,2024,31,SE,2024-07-30,LC,L,Tarsalis,21,1,23.91,29281.97,NA,40.48081,-105.03934,
CSU22488,FC-064,2024,31,SE,2024-07-30,LC,L,Tarsalis,34,1,27.27,2877.68,NA,40.49868,-105.0298,
CSU22494,FC-074,2024,31,SE,2024-07-30,LC,L,Tarsalis,50,1,24.9,14705.29,NA,40.51432,-105.00249,
BOU00236,BC-04,2024,32,BC,2024-08-05,BC,L,Tarsalis,35,0,55.55,0,NA,40.061639,-105.193958,
BOU00239,BC-13,2024,32,BC,2024-08-05,BC,L,Tarsalis,49,1,23.61,24619.88,NA,39.9928123458041,-105.220028825984,
CDC161,BE-001,2024,32,BE,2024-08-07,LC,L,Pipiens,3,0,55.55,0,NA,40.3368193503161,-105.086588978433,
CDC160,BE-001,2024,32,BE,2024-08-07,LC,L,Pipiens,11,0,55.55,0,NA,40.3368193503161,-105.086588978433,
CDC165,BE-004,2024,32,BE,2024-08-07,LC,L,Pipiens,43,1,25.41,6923.18,NA,40.2931156813208,-105.084634487766,
CDC168,BE-004,2024,32,BE,2024-08-07,LC,L,Tarsalis,50,1,25.19,8097,NA,40.2931156813208,-105.084634487766,
CSU22643,LV-020,2024,32,LV,2024-08-07,LC,L,Pipiens,3,0,55.55,0,NA,40.373964,-105.11349,
CSU22641,LV-020,2024,32,LV,2024-08-07,LC,L,Tarsalis,50,1,22.43,80334.79,NA,40.373964,-105.11349,
CSU22642,LV-020,2024,32,LV,2024-08-07,LC,L,Tarsalis,21,0,32.55,62.1,NA,40.373964,-105.11349,
CSU22603,LV-089,2024,32,LV,2024-08-06,LC,L,Tarsalis,38,1,19.94,467862.5,NA,40.400251,-105.042395,
CSU22583,FC-006,2024,32,NE,2024-08-05,LC,L,Pipiens,1,0,55.55,0,NA,40.592328,-105.066295,
CSU22582,FC-006,2024,32,NE,2024-08-05,LC,L,Tarsalis,3,0,55.55,0,NA,40.592328,-105.066295,
CSU22581,FC-040,2024,32,NE,2024-08-05,LC,L,Pipiens,20,1,23.44,39169.93,NA,40.60326,-105.06554,
CSU22584,FC-092GR,2024,32,NE,2024-08-05,LC,G,Pipiens,18,1,26.03,6298.78,NA,40.58407,-105.06497,
CSU22661,FC-011,2024,32,NW,2024-08-07,LC,L,Pipiens,11,0,30.81,155.21,NA,40.56948,-105.13603,
CSU22660,FC-011,2024,32,NW,2024-08-07,LC,L,Tarsalis,7,0,55.55,0,NA,40.56948,-105.13603,
CSU22591,FC-036,2024,32,NW,2024-08-05,LC,L,Pipiens,50,1,21.11,204076.02,NA,40.600766,-105.079837,
CSU22635,FC-052,2024,32,NW,2024-08-07,LC,L,Tarsalis,4,1,21.48,156658.8,NA,40.56163,-105.08703,
CSU22615,FC-004,2024,32,SE,2024-08-06,LC,L,Pipiens,11,0,55.55,0,NA,40.53486,-105.03733,
CSU22614,FC-004,2024,32,SE,2024-08-06,LC,L,Tarsalis,6,0,55.55,0,NA,40.53486,-105.03733,
CSU22667,FC-029GR,2024,32,SE,2024-08-08,LC,G,Pipiens,21,1,20.06,301596.97,NA,40.51101,-105.06937,
CSU22625,FC-088GR,2024,32,SE,2024-08-06,LC,G,Pipiens,23,1,22.39,82498.35,NA,40.53331,-105.03053,
CSU22669,FC-001,2024,32,SW,2024-08-08,LC,L,Pipiens,2,0,55.55,0,NA,40.49087,-105.08257,
CSU22658,FC-060,2024,32,SW,2024-08-07,LC,L,Tarsalis,2,1,19,634599.62,NA,40.5487,-105.12019,
BOU00241,BC-04,2024,33,BC,2024-08-12,BC,L,Tarsalis,25,0,55.55,0,NA,40.061639,-105.193958,
BOU00243,BC-26,2024,33,BC,2024-08-12,BC,L,Tarsalis,49,1,22.32,3130.59,NA,40.0391,-105.1868,
CDC177,BE-001,2024,33,BE,2024-08-14,LC,L,Pipiens,4,0,35.01,0.37,NA,40.3368193503161,-105.086588978433,
CDC176,BE-001,2024,33,BE,2024-08-14,LC,L,Tarsalis,6,0,33.19,1.36,NA,40.3368193503161,-105.086588978433,
CDC172,BE-002,2024,33,BE,2024-08-14,LC,L,Tarsalis,23,1,16.32,223985.45,NA,40.3082833440777,-105.096877737266,
CSU22761,LC-001,2024,33,BE,2024-08-14,LC,L,Tarsalis,42,1,14.46,16369846,NA,40.302587,-105.084057,
CSU22708,FC-014,2024,33,NE,2024-08-12,LC,L,Pipiens,4,0,55.55,0,NA,40.56359,-105.006562,
CSU22707,FC-014,2024,33,NE,2024-08-12,LC,L,Tarsalis,41,0,55.55,0,NA,40.56359,-105.006562,
CSU22706,FC-066GR,2024,33,NE,2024-08-12,LC,G,Pipiens,37,1,28.23,718.83,NA,40.55873,-105.02318,
CSU22698,FC-072,2024,33,NE,2024-08-12,LC,L,Pipiens,22,1,23.67,19879.33,NA,40.56953,-105.07117,
CSU22732,FC-004,2024,33,SE,2024-08-13,LC,L,Pipiens,8,0,33.97,10.96,NA,40.53486,-105.03733,
CSU22720,FC-075GR,2024,33,SE,2024-08-13,LC,G,Pipiens,13,1,21.06,133085.39,NA,40.51138,-105.02937,
BOU00246,BC-03,2024,34,BC,2024-08-19,BC,L,Tarsalis,13,0,55.55,0,NA,40.0528558,-105.2660644,
BOU00248,BC-26,2024,34,BC,2024-08-19,BC,L,Tarsalis,10,1,21.86,120340.23,NA,40.0391,-105.1868,
CDC198,BE-001,2024,34,BE,2024-08-21,Larimer,L,Pipiens,1,0,39.08,0.52,NA,40.3368193503161,-105.086588978433,
CDC199,BE-001,2024,34,BE,2024-08-21,Larimer,L,Tarsalis,4,0,55.55,0,NA,40.3368193503161,-105.086588978433,
CDC204,BE-004,2024,34,BE,2024-08-21,Larimer,L,Pipiens,50,1,24.13,23607.99,NA,40.2931156813208,-105.084634487766,
CDC201,BE-004,2024,34,BE,2024-08-21,Larimer,L,Tarsalis,47,1,22.57,72322.55,NA,40.2931156813208,-105.084634487766,
CSU22887,LV-020,2024,34,LV,2024-08-21,LC,L,Pipiens,15,0,55.55,0,NA,40.373964,-105.11349,
CSU22884,LV-020,2024,34,LV,2024-08-21,LC,L,Tarsalis,50,1,23.12,32291,NA,40.373964,-105.11349,
CSU22885,LV-020,2024,34,LV,2024-08-21,LC,L,Tarsalis,50,1,26.53,2912.66,NA,40.373964,-105.11349,
CSU22886,LV-020,2024,34,LV,2024-08-21,LC,L,Tarsalis,2,0,35.32,7.73,NA,40.373964,-105.11349,
CSU22807,FC-006,2024,34,NE,2024-08-19,LC,L,Pipiens,2,1,25.5,5987.43,NA,40.592328,-105.066295,
CSU22806,FC-006,2024,34,NE,2024-08-19,LC,L,Tarsalis,7,0,55.55,0,NA,40.592328,-105.066295,
CSU22829,FC-014,2024,34,NE,2024-08-19,LC,L,Pipiens,22,0,37.57,1.2,NA,40.56359,-105.006562,
CSU22828,FC-014,2024,34,NE,2024-08-19,LC,L,Tarsalis,43,0,55.55,0,NA,40.56359,-105.006562,
CSU22825,FC-019,2024,34,NE,2024-08-19,LC,L,Pipiens,22,0,55.55,0,NA,40.565586,-105.05203,
CSU22824,FC-019,2024,34,NE,2024-08-19,LC,L,Tarsalis,22,0,55.55,0,NA,40.565586,-105.05203,
CSU22803,FC-034,2024,34,NE,2024-08-19,LC,L,Tarsalis,14,0,55.55,0,NA,40.62556,-105.05009,
CSU22801,FC-038,2024,34,NE,2024-08-19,LC,L,Pipiens,9,0,55.55,0,NA,40.59911,-105.00623,
CSU22800,FC-038,2024,34,NE,2024-08-19,LC,L,Tarsalis,25,1,22.46,51182.26,NA,40.59911,-105.00623,
CSU22813,FC-040GR,2024,34,NE,2024-08-19,LC,G,Pipiens,50,1,24.06,16571.04,NA,40.60326,-105.06553,
CSU22814,FC-040GR,2024,34,NE,2024-08-19,LC,G,Pipiens,50,1,19,590805.56,NA,40.60326,-105.06553,
CSU22822,FC-066,2024,34,NE,2024-08-19,LC,L,Tarsalis,14,1,19.24,499258.78,NA,40.55873,-105.02318,
CSU22827,FC-066GR,2024,34,NE,2024-08-19,LC,G,Pipiens,42,1,20.09,273374.09,NA,40.55873,-105.02318,
CSU22818,FC-092GR,2024,34,NE,2024-08-19,LC,G,Pipiens,50,1,25.06,8179.49,NA,40.58407,-105.06497,
CSU22851,FC-004,2024,34,SE,2024-08-20,LC,L,Pipiens,19,1,25.98,4276.07,NA,40.53486,-105.03733,
CSU22850,FC-004,2024,34,SE,2024-08-20,LC,L,Tarsalis,10,0,39.31,0.35,NA,40.53486,-105.03733,
CSU22849,FC-023,2024,34,SE,2024-08-20,LC,L,Pipiens,8,0,55.55,0,NA,40.54466,-105.0641,
CSU22848,FC-023,2024,34,SE,2024-08-20,LC,L,Tarsalis,14,0,55.55,0,NA,40.54466,-105.0641,
CSU22861,FC-088GR,2024,34,SE,2024-08-20,LC,G,Pipiens,50,1,27.44,1528.65,NA,40.53331,-105.03053,
CSU22863,FC-088GR,2024,34,SE,2024-08-20,LC,G,Pipiens,12,1,28.4,777.15,NA,40.53331,-105.03053,
CSU22902,FC-001,2024,34,SW,2024-08-22,LC,L,Pipiens,2,0,55.55,0,NA,40.49087,-105.08257,
CSU22912,FC-089GR,2024,34,SW,2024-08-22,LC,G,Pipiens,23,1,20.13,415667.75,NA,40.53631,-105.10056,
CSU22932,FC-006,2024,35,NE,2024-08-26,LC,L,Pipiens,1,0,55.55,0,NA,40.592328,-105.066295,
CSU22931,FC-006,2024,35,NE,2024-08-26,LC,L,Tarsalis,3,0,55.55,0,NA,40.592328,-105.066295,
CSU22928,FC-014,2024,35,NE,2024-08-26,LC,L,Pipiens,21,0,55.55,0,NA,40.56359,-105.006562,
CSU22927,FC-014,2024,35,NE,2024-08-26,LC,L,Tarsalis,2,0,55.55,0,NA,40.56359,-105.006562,
CSU22942,FC-019,2024,35,NE,2024-08-26,LC,L,Pipiens,7,1,23.1,48246.11,NA,40.565586,-105.05203,
CSU22922,FC-069,2024,35,NE,2024-08-26,LC,L,Tarsalis,2,1,26.51,4506.6,NA,40.61438,-105.0527,
CSU22936,FC-072,2024,35,NE,2024-08-26,LC,L,Tarsalis,5,1,28.04,1545.26,NA,40.56953,-105.07117,
CSU22935,FC-092GR,2024,35,NE,2024-08-26,LC,G,Pipiens,30,1,26.37,4970.19,NA,40.58407,-105.06497,
CSU23061,FC-014,2024,36,NE,2024-09-04,LC,L,Pipiens,7,0,37.54,1.28,NA,40.56359,-105.006562,
CSU23060,FC-014,2024,36,NE,2024-09-04,LC,L,Tarsalis,4,0,36.26,3.1,NA,40.56359,-105.006562,
CSU23057,FC-019,2024,36,NE,2024-09-04,LC,L,Pipiens,9,0,55.55,0,NA,40.565586,-105.05203,
CSU23054,FC-040GR,2024,36,NE,2024-09-04,LC,G,Pipiens,50,1,23.46,23111.61,NA,40.60326,-105.06553,
CSU23055,FC-040GR,2024,36,NE,2024-09-04,LC,G,Pipiens,33,1,21.44,94103.07,NA,40.60326,-105.06553,
CSU23059,FC-066GR,2024,36,NE,2024-09-04,LC,G,Pipiens,22,1,22.65,40445.28,NA,40.55873,-105.02318,
CSU23036,FC-011,2024,36,NW,2024-09-04,LC,L,Pipiens,2,0,38.28,0.76,NA,40.56948,-105.13603,
CSU23035,FC-015,2024,36,NW,2024-09-04,LC,L,Pipiens,4,0,55.55,0,NA,40.5598,-105.12409,
CSU23052,FC-036,2024,36,NW,2024-09-04,LC,L,Pipiens,6,0,55.55,0,NA,40.600766,-105.079837,
CSU23039,FC-063GR,2024,36,NW,2024-09-04,LC,G,Pipiens,50,1,23.72,19249.72,NA,40.56568,-105.10505,
CSU23040,FC-063GR,2024,36,NW,2024-09-04,LC,G,Pipiens,50,1,19.46,372565.12,NA,40.56568,-105.10505,
CSU23041,FC-063GR,2024,36,NW,2024-09-04,LC,G,Pipiens,16,1,28.15,879.08,NA,40.56568,-105.10505,
CSU23087,FC-004,2024,36,SE,2024-09-05,LC,L,Pipiens,6,0,37.43,1.38,NA,40.53486,-105.03733,
CSU23086,FC-004,2024,36,SE,2024-09-05,LC,L,Tarsalis,3,0,55.55,0,NA,40.53486,-105.03733,
CSU23100,FC-047,2024,36,SE,2024-09-05,LC,L,Pipiens,11,1,23.97,16210.9,NA,40.51551,-105.05292,
CSU23101,FC-088GR,2024,36,SE,2024-09-05,LC,G,Pipiens,13,1,21.49,91079.17,NA,40.53331,-105.03053,
CSU23123,FC-014,2024,37,NE,2024-09-09,LC,L,Pipiens,14,0,39.38,0.32,NA,40.56359,-105.006562,
CSU23119,FC-091GR,2024,37,NE,2024-09-09,LC,G,Pipiens,3,1,23.86,18979.53,NA,40.57052,-105.05457,
CSU23151,FC-011,2024,37,NW,2024-09-11,LC,L,Pipiens,5,0,55.55,0,NA,40.56948,-105.13603,
CSU23153,FC-090GR,2024,37,NW,2024-09-11,LC,G,Pipiens,31,1,26.68,2583.25,NA,40.58196,-105.11136,
